type,step,episode_reward,mean_episode_fC,actor_loss,critic_loss,eval_reward,eval_mean_fC
train_episode,150,2.007853190181777,0.0100042724609375,,,,
train_episode,300,1.9947611491661519,0.009946695963541667,,,,
train_episode,450,2.081675211607944,0.010554402669270834,,,,
train_episode,600,2.0234171552583575,0.010132649739583333,,,,
train_episode,750,2.2100931813474745,0.011404215494791667,,,,
train_episode,900,1.9592590334359556,0.009742431640625,,,,
train_episode,1050,2.0865478515625,0.010586344401041666,,,,
train_episode,1200,1.9074808757286519,0.009383544921875,,,,
train_episode,1350,2.235992431495106,0.011615193684895834,,,,
train_episode,1500,2.2458496094623115,0.011648763020833333,,,,
train_episode,1650,2.162129720672965,0.011091512044270833,,,,
train_episode,1800,3.708007809895207,0.021359456380208332,,,,
train_episode,1950,3.622406005197263,0.020809326171875,,,,
train_episode,2100,4.8219401044771075,0.0287664794921875,,,,
train_episode,2250,4.8675943948328495,0.029123128255208332,,,,
train_episode,2400,21.879323214292526,0.142745361328125,,,,
train_episode,2550,18.005981471389532,0.11672993977864583,,,,
train_episode,2700,20.382700629532337,0.132674560546875,,,,
train_episode,2850,26.051890015602112,0.17087178548177084,,,,
train_episode,3000,46.927744686603546,0.31125956217447914,,,,
train_episode,3150,56.68313628435135,0.3768359375,,,,
train_episode,3300,55.67326885461807,0.36997660319010417,,,,
train_episode,3450,58.436584770679474,0.3884173583984375,,,,
train_episode,3600,52.92778515815735,0.3511680094401042,,,,
train_episode,3750,46.9758607596159,0.3113584391276042,,,,
train_episode,3900,46.580271527171135,0.308531494140625,,,,
train_episode,4050,41.0511374771595,0.2713246663411458,,,,
train_episode,4200,37.74384568631649,0.24915791829427084,,,,
train_episode,4350,37.16562896966934,0.24521443684895833,,,,
train_episode,4500,35.5868224799633,0.23472269694010417,,,,
train_episode,4650,32.291788548231125,0.2125726318359375,,,,
train_episode,4800,32.495127364993095,0.21397298177083332,,,,
train_episode,4950,35.1951292604208,0.23217549641927082,,,,
train_episode,5100,30.331593587994576,0.19951314290364583,,,,
train_episode,5250,32.35549899935722,0.21319315592447916,,,,
train_episode,5400,33.61946600675583,0.22169189453125,,,,
train_episode,5550,36.355285584926605,0.24002197265625,,,,
train_episode,5700,32.5180154889822,0.21422322591145834,,,,
train_episode,5850,33.11993387341499,0.21839213053385417,,,,
train_episode,6000,35.17712390422821,0.23224365234375,,,,
eval,6000,,,,,3.141276041666667,0.017639322916666665
train_episode,6150,33.674143344163895,0.23920979817708332,,,,
train_episode,6300,33.2156675606966,0.21914306640625,,,,
train_episode,6450,38.94096910953522,0.2576434326171875,,,,
train_episode,6600,40.107015416026115,0.2653885904947917,,,,
train_episode,6750,38.311991557478905,0.25332722981770833,,,,
train_episode,6900,37.137176528573036,0.24553731282552083,,,,
train_episode,7050,42.18935178220272,0.279549560546875,,,,
train_episode,7200,42.36041282117367,0.2807468668619792,,,,
train_episode,7350,43.417745381593704,0.287728271484375,,,,
train_episode,7500,44.696452379226685,0.2963539632161458,,,,
train_episode,7650,46.530762165784836,0.3086619059244792,,,,
train_episode,7800,47.663595139980316,0.3162540690104167,,,,
train_episode,7950,47.47195467352867,0.3149554443359375,,,,
train_episode,8100,48.63875411450863,0.3229038492838542,,,,
train_episode,8250,47.97112049162388,0.318480224609375,,,,
train_episode,8400,49.96761095523834,0.33173787434895835,,,,
train_episode,8550,50.89635273814201,0.33802103678385415,,,,
train_episode,8700,52.17190586030483,0.34661865234375,,,,
train_episode,8850,51.2530727237463,0.3404302978515625,,,,
train_episode,9000,52.64462335407734,0.3498291015625,,,,
train_episode,9150,52.21616670489311,0.346923828125,,,,
train_episode,9300,54.28423082828522,0.36074381510416664,,,,
train_episode,9450,53.364064797759056,0.35459309895833335,,,,
train_episode,9600,52.54981526732445,0.34909261067708336,,,,
train_episode,9750,55.099945306777954,0.3662367757161458,,,,
train_episode,9900,54.445028245449066,0.36188191731770836,,,,
train_episode,10050,55.33811470866203,0.36773579915364585,,,,
train_episode,10200,56.86551961302757,0.378150634765625,,,,
train_episode,10350,55.27799515426159,0.36751729329427085,,,,
train_episode,10500,55.635142147541046,0.3698958333333333,,,,
train_episode,10650,60.64266982674599,0.4033721923828125,,,,
train_episode,10800,57.324463337659836,0.38129618326822917,,,,
train_episode,10950,57.766958117485046,0.3842189534505208,,,,
train_episode,11100,59.431681513786316,0.3952960205078125,,,,
train_episode,11250,60.39814254641533,0.4017667643229167,,,,
train_episode,11400,58.95718425512314,0.39218526204427084,,,,
train_episode,11550,59.59877583384514,0.3963724772135417,,,,
train_episode,11700,60.508890718221664,0.4025290934244792,,,,
train_episode,11850,62.46653214097023,0.41564107259114585,,,,
train_episode,12000,61.55736303329468,0.40949178059895835,,,,
eval,12000,,,,,3.2932942708333344,0.018609375
train_episode,12150,60.156483978033066,0.4173785400390625,,,,
train_episode,12300,63.10756441950798,0.41989237467447915,,,,
train_episode,12450,61.61583471298218,0.40997172037760415,,,,
train_episode,12600,64.03134161233902,0.42609476725260415,,,,
train_episode,12750,63.55189988017082,0.422864990234375,,,,
train_episode,12900,63.50358048081398,0.42253662109375,,,,
train_episode,13050,63.645863711833954,0.423582763671875,,,,
train_episode,13200,63.56882748007774,0.42292154947916666,,,,
train_episode,13350,64.7267455458641,0.430631103515625,,,,
train_episode,13500,64.28515633940697,0.4276381429036458,,,,
train_episode,13650,65.17424526810646,0.4336053466796875,,,,
train_episode,13800,65.84499108791351,0.4379197184244792,,,,
train_episode,13950,65.94627869129181,0.43850850423177085,,,,
train_episode,14100,67.49552422761917,0.44877543131510417,,,,
train_episode,14250,66.79949951171875,0.44412333170572915,,,,
train_episode,14400,67.77977505326271,0.45072041829427084,,,,
train_episode,14550,68.83886739611626,0.45774271647135417,,,,
train_episode,14700,67.27795422077179,0.4471993001302083,,,,
train_episode,14850,65.64604699611664,0.4361525472005208,,,,
train_episode,15000,68.66453063488007,0.45631571451822917,,,,
train_episode,15150,69.45432540774345,0.46153361002604165,,,,
train_episode,15300,68.25702890753746,0.4536614990234375,,,,
train_episode,15450,67.32516491413116,0.4473846435546875,,,,
train_episode,15600,66.95748895406723,0.4449169921875,,,,
train_episode,15750,65.9922993183136,0.438406982421875,,,,
train_episode,15900,66.04848220944405,0.438726806640625,,,,
train_episode,16050,63.610280483961105,0.4225156656901042,,,,
train_episode,16200,64.10597732663155,0.42581746419270833,,,,
train_episode,16350,63.807312190532684,0.4238592529296875,,,,
train_episode,16500,62.69313558936119,0.416497802734375,,,,
train_episode,16650,62.464345663785934,0.4148360188802083,,,,
train_episode,16800,65.63943481445312,0.4361415608723958,,,,
train_episode,16950,65.0857746899128,0.43242268880208334,,,,
train_episode,17100,65.78132113814354,0.436964111328125,,,,
train_episode,17250,65.6244306564331,0.43596293131510416,,,,
train_episode,17400,64.36367800831795,0.42762410481770835,,,,
train_episode,17550,63.18143719434738,0.41954366048177083,,,,
train_episode,17700,65.21000137925148,0.43322184244791667,,,,
train_episode,17850,65.20012420415878,0.43313761393229167,,,,
train_episode,18000,65.46468085050583,0.4348758951822917,,,,
eval,18000,,,,,3.6598307291666665,0.02105859375
train_episode,18150,67.46067276597023,0.4673610432942708,,,,
train_episode,18300,62.3507182598114,0.41414042154947917,,,,
train_episode,18450,66.52219641208649,0.4419960530598958,,,,
train_episode,18600,65.10894748568535,0.43265950520833335,,,,
train_episode,18750,65.26657101511955,0.4337384033203125,,,,
train_episode,18900,64.7210488319397,0.4301173909505208,,,,
train_episode,19050,64.63072720170021,0.42947184244791664,,,,
train_episode,19200,62.64779689908028,0.416236572265625,,,,
train_episode,19350,65.40679940581322,0.43470357259114584,,,,
train_episode,19500,63.710174679756165,0.42342447916666665,,,,
